,Date,Brand,Product,Issue,Nb_affected_models,Category,Published by,Audience,Recall type,Recall Category,Year,Month
6097,2021-10-25,MACK,Truck - Med. & H.D. recalled by MACK,Lights And Instruments,1,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,October
6098,2021-10-25,VOLVO,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Lights And Instruments,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,October
6099,2021-10-26,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Accessories,1,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,October
6100,2021-10-26,AIRSTREAM,RV Trailer recalled by AIRSTREAM,Other,4,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,October
6101,2021-10-26,KAWASAKI,Motorcycle recalled by KAWASAKI,Engine,2,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2021,October
6102,2021-10-26,NEWMAR,Motorhome recalled by NEWMAR,Steering,1,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6103,2021-10-26,MCLAUGHLIN,Equipment recalled by VERMEER,Lights And Instruments,5,Equipment,Transport Canada,General public,automotive recall,Vehicles,2021,October
6104,2021-10-26,FORD,Light Truck & Van recalled by FORD,Seats And Restraints,3,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,October
6105,2021-10-26,DYNAMAX,Motorhome recalled by FOREST RIVER,Emissions,2,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6106,2021-10-26,FORD,Light Truck & Van recalled by FORD,Airbag,5,Light Truck & Van,Vehicles - SUV,General public,automotive recall,Vehicles,2021,October
6107,2021-10-26,VOLVO,Bus recalled by VOLVO TRUCKS,Powertrain,6,Bus,Transport Canada,General public,automotive recall,Vehicles,2021,October
6108,2021-10-26,AUDI,Car recalled by VOLKSWAGEN,Visual System,10,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,October
6109,2021-10-26,HME,Truck - Med. & H.D. recalled by HME AHRENS-FOX,Electrical,2,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,October
6110,2021-10-26,HME,Truck - Med. & H.D. recalled by HME AHRENS-FOX,Structure,2,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,October
6111,2021-10-26,SUTPHEN,Truck - Med. & H.D. recalled by SUTPHEN CORPORATION,Engine,2,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,October
6112,2021-10-27,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Accessories,10,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,October
6113,2021-10-27,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Structure,2,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,October
6114,2021-10-27,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Structure,2,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,October
6115,2021-10-27,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Accessories,1,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,October
6116,2021-10-27,DYNAMAX,Motorhome recalled by FOREST RIVER,Accessories,1,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6117,2021-10-27,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Accessories,2,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,October
6118,2021-10-27,FOREST RIVER,Motorhome recalled by FOREST RIVER,Electrical,8,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6119,2021-10-28,LAND ROVER,SUV recalled by LAND ROVER,Steering,3,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,October
6120,2021-10-28,JAGUAR,Car recalled by JAGUAR,Seats And Restraints,5,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,October
6121,2021-10-29,WINNEBAGO,Motorhome recalled by WINNEBAGO INDUSTRIES,Electrical,1,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6122,2021-10-29,BMW,SUV recalled by BMW,Lights And Instruments,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,October
6123,2021-10-29,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Suspension,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,October
6124,2021-10-29,LEISURE TRAVEL VANS,Motorhome recalled by TRIPLE E,Electrical,7,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6125,2021-10-29,LEISURE TRAVEL VANS,Motorhome recalled by TRIPLE E,Accessories,1,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6126,2021-10-29,LEISURE TRAVEL VANS,Motorhome recalled by TRIPLE E,Accessories,1,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,October
6127,2021-11-02,FERRARI,Car recalled by FERRARI,Airbag,4,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6128,2021-11-02,FERRARI,Car recalled by FERRARI,Fuel Supply,7,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6129,2021-11-02,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Steering,49,Bus,Transport Canada,General public,automotive recall,Vehicles,2021,November
6130,2021-11-02,FERRARI,Car recalled by FERRARI,Airbag,45,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6131,2021-11-02,FERRARI,Car recalled by FERRARI,Airbag,11,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6132,2021-11-02,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Electrical,5,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6133,2021-11-02,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Brakes,2,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6134,2021-11-02,FERRARI,Car recalled by FERRARI,Airbag,3,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6135,2021-11-02,FERRARI,Car recalled by FERRARI,Airbag,5,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6136,2021-11-03,BRIDGESTONE,Tire recalled by BRIDGESTONE-FIRESTONE,Tires,5,Tire,Transport Canada,General public,automotive recall,Vehicles,2021,November
6137,2021-11-03,HARLEY-DAVIDSON,Motorcycle recalled by HARLEY-DAVIDSON,Lights And Instruments,12,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2021,November
6138,2021-11-03,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Structure,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6139,2021-11-03,JAGUAR,Car recalled by JAGUAR,Fuel Supply,1,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6140,2021-11-03,DUCATI,Motorcycle recalled by DUCATI,Engine,6,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2021,November
6141,2021-11-03,DODGE,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Structure,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6142,2021-11-03,POLARIS,A.T.V. recalled by POLARIS,Brakes,4,A.T.V.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6143,2021-11-04,PORSCHE,Car recalled by PORSCHE,Electrical,29,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6144,2021-11-04,JAYCO,RV Trailer recalled by JAYCO,Structure,2,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,November
6145,2021-11-04,STARCRAFT,RV Trailer recalled by JAYCO,Electrical,17,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,November
6146,2021-11-04,JAYCO,Motorhome recalled by JAYCO,Other,5,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,November
6147,2021-11-04,JAYCO,RV Trailer recalled by JAYCO,Suspension,1,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,November
6148,2021-11-04,ENTEGRA COACH,Motorhome recalled by JAYCO,Electrical,6,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,November
6149,2021-11-04,AMERICAN COACH,Motorhome recalled by REV RECREATION GROUP,Fuel Supply,15,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,November
6150,2021-11-04,KIA,SUV recalled by KIA,Brakes,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6151,2021-11-08,VOLVO,Bus recalled by VOLVO TRUCKS,Lights And Instruments,9,Bus,Transport Canada,General public,automotive recall,Vehicles,2021,November
6152,2021-11-08,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Fuel Supply,40,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6153,2021-11-08,HEARTLAND,RV Trailer recalled by HEARTLAND,Electrical,3,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,November
6154,2021-11-08,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Seats And Restraints,6,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6155,2021-11-08,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Brakes,32,Light Truck & Van,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6156,2021-11-08,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Electrical,20,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6157,2021-11-08,CADILLAC,Car recalled by GENERAL MOTORS,Fuel Supply,7,Car,Vehicles - Light Truck & Van,General public,automotive recall,Vehicles,2021,November
6158,2021-11-08,CADILLAC,Light Truck & Van recalled by GENERAL MOTORS,Steering,6,Light Truck & Van,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6159,2021-11-08,CADILLAC,Light Truck & Van recalled by GENERAL MOTORS,Engine,4,Light Truck & Van,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6160,2021-11-09,THOMAS BUILT,Bus recalled by DAIMLER TRUCK NORTH AMERICA,Structure,3,Bus,Transport Canada,General public,automotive recall,Vehicles,2021,November
6161,2021-11-09,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Accessories,7,School Bus,Transport Canada,General public,automotive recall,Vehicles,2021,November
6162,2021-11-09,THOMAS BUILT,Bus recalled by DAIMLER TRUCK NORTH AMERICA,Accessories,7,Bus,Transport Canada,General public,automotive recall,Vehicles,2021,November
6163,2021-11-09,FORD,Light Truck & Van recalled by FORD,Electrical,4,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6164,2021-11-09,FORD,Car recalled by FORD,Suspension,24,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6165,2021-11-09,FORD,Car recalled by FORD,Structure,2,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6166,2021-11-09,WESTERN STAR,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Label,1,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6167,2021-11-09,FORD,SUV recalled by FORD,Suspension,10,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6168,2021-11-09,FORD,Car recalled by FORD,Other,1,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6169,2021-11-09,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Brakes,1,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6170,2021-11-09,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Brakes,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6171,2021-11-09,ALFA ROMEO,Car recalled by FIAT CHRYSLER AUTOMOBILES,Tires,1,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6172,2021-11-09,MACK,Truck - Med. & H.D. recalled by MACK,Steering,2,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6173,2021-11-10,BUICK,Car recalled by GENERAL MOTORS,Suspension,3,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6174,2021-11-10,SUBARU,SUV recalled by SUBARU,Suspension,3,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6175,2021-11-12,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Other,30,Equipment,Vehicles - Heavy Trailer,General public,automotive recall,Vehicles,2021,November
6176,2021-11-15,JAYCO,RV Trailer recalled by JAYCO,Suspension,3,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,November
6177,2021-11-15,HIGHLAND RIDGE RV,Motorhome recalled by JAYCO,Structure,3,Motorhome,Vehicles - RV Trailer,General public,automotive recall,Vehicles,2021,November
6178,2021-11-15,E-ONE,Truck - Med. & H.D. recalled by EMERGENCY ONE,Visual System,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6179,2021-11-16,PORSCHE,Car recalled by PORSCHE,Powertrain,44,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6180,2021-11-16,PORSCHE,Car recalled by PORSCHE,Powertrain,1,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6181,2021-11-16,HONDA,Light Truck & Van recalled by HONDA,Accessories,4,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6182,2021-11-16,FERRARI,Car recalled by FERRARI,Brakes,10,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6183,2021-11-16,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Heater And Defroster,3,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6184,2021-11-17,WESTERN STAR,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Steering,2,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6185,2021-11-17,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Other,1,Equipment,Transport Canada,General public,automotive recall,Vehicles,2021,November
6186,2021-11-17,KIA,Car recalled by KIA,Fuel Supply,1,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6187,2021-11-17,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Accessories,4,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,November
6188,2021-11-17,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Other,2,Equipment,Transport Canada,General public,automotive recall,Vehicles,2021,November
6189,2021-11-17,ALUTREC,Heavy Trailer recalled by MANAC,Structure,13,Heavy Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,November
6190,2021-11-17,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6191,2021-11-17,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Seats And Restraints,1,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6192,2021-11-17,ENTEGRA COACH,Motorhome recalled by JAYCO,Seats And Restraints,10,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2021,November
6193,2021-11-18,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Other,1,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2021,November
6194,2021-11-18,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Electrical,6,School Bus,Transport Canada,General public,automotive recall,Vehicles,2021,November
6195,2021-11-19,MACK,Truck - Med. & H.D. recalled by MACK,Lights And Instruments,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2021,November
6196,2021-11-22,HYUNDAI,Car recalled by HYUNDAI,Electrical,30,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6197,2021-11-22,GASGAS,Competition Vehicle recalled by KTM,Brakes,9,Competition Vehicle,Vehicles - Motorcycle,General public,automotive recall,Vehicles,2021,November
6198,2021-11-23,VOLVO,SUV recalled by VOLVO,Structure,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6199,2021-11-23,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Label,2,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2021,November
6200,2021-11-23,FORD,SUV recalled by FORD,Electrical,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6201,2021-11-23,MASERATI,Car recalled by MASERATI,Fuel Supply,4,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6202,2021-11-23,TESLA,Car recalled by TESLA,Airbag,1,Car,Transport Canada,General public,automotive recall,Vehicles,2021,November
6203,2021-11-23,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,3,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,November
6204,2021-11-24,ALFA ROMEO,Car recalled by FIAT CHRYSLER AUTOMOBILES,Fuel Supply,4,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2021,November
6205,2021-11-25,ACURA,Car recalled by HONDA,Fuel Supply,19,Car,Vehicles - Minivan,General public,automotive recall,Vehicles,2021,November
6206,2021-12-01,TESLA,SUV recalled by TESLA,Steering,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,December
6207,2021-12-01,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Seats And Restraints,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2021,December
6208,2021-12-01,PORSCHE,Car recalled by PORSCHE,Suspension,3,Car,Transport Canada,General public,automotive recall,Vehicles,2021,December
