,Unnamed: 0,Last_updated,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Published by,Audience,Recall type,Identification number
6582,0,2022-05-04,ENTEGRA COACH,Motorhome recalled by JAYCO,Vehicle - Steering,9,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022224
6583,0,2022-05-04,ALLIANCE RV,RV Trailer recalled by ALLIANCE RV,Vehicle - Accessories,3,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022229
6584,0,2022-05-04,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Electrical,8,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2021399
6585,0,2022-05-04,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Vehicle - Other,9,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2022223
6586,0,2022-05-05,HONDA,Competition Vehicle recalled by HONDA,Vehicle - Powertrain,1,Automotive recall,Vehicles - Competition Vehicle,Transport Canada,General public,automotive recall,2018377
6587,0,2022-05-05,HONDA,Motorcycle recalled by HONDA,Vehicle - Accessories,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2019491
6588,0,2022-05-05,HONDA,Motorcycle recalled by HONDA,Vehicle - Powertrain,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2020506
6589,0,2022-05-05,HONDA,Motorcycle recalled by HONDA,Vehicle - Suspension,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2021214
6590,0,2022-05-06,JAYCO,RV Trailer recalled by JAYCO,Vehicle - Accessories,3,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022236
6591,0,2022-05-10,E-ONE,Truck - Med. & H.D. recalled by EMERGENCY ONE,Vehicle - Suspension,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2020427
6592,0,2022-05-10,DELOUPE,Heavy Trailer recalled by DELOUPE,Vehicle - Wheels,3,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2022212
6593,0,2022-05-11,GULF STREAM,RV Trailer recalled by GULF STREAM COACH,Vehicle - Suspension,10,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2020316
6594,0,2022-05-12,HEARTLAND,RV Trailer recalled by HEARTLAND,Vehicle - Label,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022148
6595,0,2022-05-13,FORD,Light Truck & Van recalled by FORD,Vehicle - Brakes,9,Automotive recall,Vehicles - Light Truck & Van,Vehicles - SUV,Vehicles - Truck - Med. & H.D.,automotive recall,2022146
6596,0,2022-05-13,MICRO BIRD,Bus recalled by MICRO BIRD,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2022204
6597,0,2022-05-13,MICRO BIRD,Bus recalled by MICRO BIRD,Vehicle - Electrical,32,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2022219
6598,0,2022-05-13,MICRO BIRD,School Bus recalled by MICRO BIRD,Vehicle - Electrical,32,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2022218
6599,0,2022-05-16,MACK,Truck - Med. & H.D. recalled by MACK,Vehicle - Steering,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022158
6600,0,2022-05-16,LINCOLN,SUV recalled by FORD,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022194
6601,0,2022-05-16,TESLA,Car recalled by TESLA,Vehicle - Lights And Instruments,5,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022199
6602,0,2022-05-16,LEISURE TRAVEL VANS,Motorhome recalled by TRIPLE E,Vehicle - Label,2,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022201
6603,0,2022-05-16,BMW,Car recalled by BMW,Vehicle - Structure,12,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2022202
6604,0,2022-05-16,WESTERN STAR,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022203
6605,0,2022-05-16,CROSSROADS,RV Trailer recalled by KEYSTONE,Vehicle - Accessories,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022205
6606,0,2022-05-16,YAMAHA,A.T.V. recalled by YAMAHA,Vehicle - Label,2,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2022209
6607,0,2022-05-16,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Steering,57,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022210
6608,0,2022-05-16,PORSCHE,Car recalled by PORSCHE,Vehicle - Airbag,5,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2022211
6609,0,2022-05-16,TOYOTA,Light Truck & Van recalled by TOYOTA,Vehicle - Visual System,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022215
6610,0,2022-05-16,VOLVO,SUV recalled by VOLVO,Vehicle - Electrical,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022216
6611,0,2022-05-16,DODGE,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Engine,3,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022217
6612,0,2022-05-17,FOUR WINDS,Motorhome recalled by THOR MOTOR COACH,Vehicle - Engine,11,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2011117
6613,0,2022-05-17,THOR MOTOR COACH,Motorhome recalled by THOR MOTOR COACH,Vehicle - Electrical,7,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2019426
6614,0,2022-05-17,THOR MOTOR COACH,Motorhome recalled by THOR MOTOR COACH,Vehicle - Accessories,13,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022232
6615,0,2022-05-18,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Vehicle - Brakes,2,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2020641
6616,0,2022-05-18,STARCRAFT,RV Trailer recalled by JAYCO,Vehicle - Accessories,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022234
6617,0,2022-05-18,HIGHLAND RIDGE RV,RV Trailer recalled by JAYCO,Vehicle - Accessories,8,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022235
6618,0,2022-05-18,KIA,Car recalled by KIA,Vehicle - Steering,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022238
6619,0,2022-05-18,GRAND DESIGN,Light Truck & Van recalled by GRAND DESIGN RV,Vehicle - Accessories,6,Automotive recall,Vehicles - Light Truck & Van,Vehicles - RV Trailer,Transport Canada,automotive recall,2022246
6620,0,2022-05-18,WINNEBAGO,RV Trailer recalled by WINNEBAGO INDUSTRIES,Vehicle - Accessories,3,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022256
6621,0,2022-05-19,FORD,Light Truck & Van recalled by FORD,Vehicle - Airbag,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022195
6622,0,2022-05-19,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Brakes,1,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2020133
6623,0,2022-05-19,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Accessories,2,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2016353
6624,0,2022-05-19,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Powertrain,1,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2011056
6625,0,2022-05-19,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Brakes,2,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2013288
6626,0,2022-05-19,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Powertrain,2,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2010174
6627,0,2022-05-19,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Brakes,1,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2012126
6628,0,2022-05-19,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2017253
6629,0,2022-05-20,CRUISER RV,RV Trailer recalled by CRUISER RV,Vehicle - Electrical,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022240
6630,0,2022-05-20,KZ RV,RV Trailer recalled by KZ  RECREATIONAL VEHICLES,Vehicle - Accessories,14,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022233
6631,0,2022-05-20,COACHMEN,Motorhome recalled by FOREST RIVER,Vehicle - Accessories,59,Automotive recall,Vehicles - Motorhome,Vehicles - RV Trailer,Transport Canada,automotive recall,2022181
6632,0,2022-05-20,TESLA,Car recalled by TESLA,Vehicle - Electrical,6,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2022228
6633,0,2022-05-20,KIA,Car recalled by KIA,Vehicle - Brakes,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022222
6634,0,2022-05-20,RENEGADE RV,Motorhome recalled by REV RECREATION GROUP,Vehicle - Electrical,2,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022230
6635,0,2022-05-30,WESTERN STAR,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Structure,8,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022171
6636,0,2022-05-31,MITSUBISHI,SUV recalled by MITSUBISHI,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022251
6637,0,2022-06-01,FORD,Car recalled by FORD,Vehicle - Other,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022254
6638,0,2022-06-01,CHEVROLET,SUV recalled by GENERAL MOTORS,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022262
6639,0,2022-06-01,LUCID,"Car recalled by LUCID MOTORS, INC.",Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022260
6640,0,2022-06-01,CAN-AM,Motor Tricycle recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Powertrain,10,Automotive recall,Vehicles - Motor Tricycle,Transport Canada,General public,automotive recall,2022258
6641,0,2022-06-01,SUBARU,Car recalled by SUBARU,Vehicle - Tires,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2021209
6642,0,2022-06-01,ESCAPE TRAILER,RV Trailer recalled by ESCAPE TRAILER INDUSTRIES,Vehicle - Accessories,3,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2020599
6643,0,2022-06-01,MICHELIN,Tire recalled by MICHELIN,Vehicle - Tires,1,Automotive recall,Vehicles - Tire,Transport Canada,General public,automotive recall,2022250
6644,0,2022-06-01,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022241
6645,0,2022-06-01,FORD,Chassis Cab recalled by FORD,Vehicle - Fuel Supply,3,Automotive recall,Vehicles - Chassis Cab,Vehicles - Truck - Med. & H.D.,Transport Canada,automotive recall,2016526
6646,0,2022-06-01,FORD,Chassis Cab recalled by FORD,Vehicle - Electrical,14,Automotive recall,Vehicles - Chassis Cab,Vehicles - Light Truck & Van,Vehicles - Truck - Med. & H.D.,automotive recall,2018718
6647,0,2022-06-01,FORD,Chassis Cab recalled by FORD,Vehicle - Electrical,14,Automotive recall,Vehicles - Chassis Cab,Vehicles - Light Truck & Van,Vehicles - Truck - Med. & H.D.,automotive recall,2019174
6648,0,2022-06-01,FORD,Chassis Cab recalled by FORD,Vehicle - Label,1,Automotive recall,Vehicles - Chassis Cab,Vehicles - Light Truck & Van,Vehicles - Truck - Med. & H.D.,automotive recall,2021083
6649,0,2022-06-02,FORD,Light Truck & Van recalled by FORD,Vehicle - Brakes,9,Automotive recall,Vehicles - Light Truck & Van,Vehicles - SUV,Vehicles - Truck - Med. & H.D.,automotive recall,2022279
6650,0,2022-06-03,FOREST RIVER,Motorhome recalled by FOREST RIVER,Vehicle - Electrical,1,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022277
6651,0,2022-06-03,WINNEBAGO,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Accessories,3,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022269
6652,0,2022-06-03,SPARTAN,Truck - Med. & H.D. recalled by SPARTAN FIRE,Vehicle - Electrical,6,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022275
6653,0,2022-06-03,CAN-AM,A.T.V. recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Steering,28,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2021254
6654,0,2022-06-03,CAN-AM,A.T.V. recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Wheels,6,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2020580
6655,0,2022-06-03,CAN-AM,A.T.V. recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Fuel Supply,26,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2018307
6656,0,2022-06-03,AUDI,Car recalled by VOLKSWAGEN,Vehicle - Engine,2,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2022266
6657,0,2022-06-06,FLEETWOOD RV,Motorhome recalled by REV RECREATION GROUP,Vehicle - Accessories,11,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2020482
6658,0,2022-06-06,FORD,SUV recalled by FORD,Vehicle - Visual System,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022117
6659,0,2022-06-07,FLEETWOOD RV,Motorhome recalled by REV RECREATION GROUP,Vehicle - Powertrain,2,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2021359
6660,0,2022-06-08,EAST TO WEST,RV Trailer recalled by FOREST RIVER,Vehicle - Accessories,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022289
6661,0,2022-06-08,WINNEBAGO,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Accessories,1,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022291
6662,0,2022-06-08,MICRO BIRD,Bus recalled by MICRO BIRD,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2022290
6663,0,2022-06-08,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Steering,3,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022288
6664,0,2022-06-08,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Wheels,1,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2020443
6665,0,2022-06-08,CADILLAC,SUV recalled by GENERAL MOTORS,Vehicle - Label,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022286
6666,0,2022-06-08,CRESTLINE,Truck - Med. & H.D. recalled by CRESTLINE,Vehicle - Electrical,2,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022287
6667,0,2022-06-08,ISUZU,Truck - Med. & H.D. recalled by ISUZU,Vehicle - Fuel Supply,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022265
6668,0,2022-06-08,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Lights And Instruments,22,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2020336
6669,0,2022-06-08,CAN-AM,A.T.V. recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Steering,9,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2022283
6670,0,2022-06-08,FORD,Car recalled by FORD,Vehicle - Electrical,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022278
6671,0,2022-06-09,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Accessories,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022296
6672,0,2022-06-10,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Wheels,4,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022297
6673,0,2022-06-10,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Lights And Instruments,29,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022298
6674,0,2022-06-13,NOVA BUS,Bus recalled by NOVA BUS,Vehicle - Structure,6,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2020271
6675,0,2022-06-13,NOVA BUS,Bus recalled by NOVA BUS,Vehicle - Steering,7,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2021400
